40.0420604,116.2905898
39.9992962,116.3096253
39.8251850,116.5125799
39.8256877,116.5120971
39.8863462,116.5427517
39.8863050,116.5417217
39.7752930,116.3618362
39.7756393,116.3629842
40.0979500,116.5244391
40.0943388,116.4877035
39.9548787,116.4782855
39.8314760,116.3376693
39.9784433,116.4516732
39.9768691,116.4665017
40.0598649,116.5816426
39.9164211,116.5243411
40.0825928,116.3033668
40.0537553,116.6479072
40.0535416,116.6472366
40.0748851,116.3156948
39.9861929,116.3785226
39.8988713,116.4149575
40.0819590,116.3205890
40.0033480,116.2670460
39.9252522,116.2327582
39.9056179,116.2562651
39.8563472,116.3035745
39.8456457,116.2654647
39.8488187,116.2542782
39.8472339,116.2456383
39.8978436,116.3417439
39.9568875,116.3160532
40.0347434,116.3287737
40.1170849,116.6150487
40.1160016,116.6126846
40.0496327,116.5794913
40.0449112,116.3330716
39.9455947,116.3597326
40.0038327,116.3617310
39.8580322,116.4398422
39.8704375,116.3773791
40.0096363,116.3456330
39.8739667,116.3424544
40.0014828,116.3977448
39.9751996,116.0845892
39.9016842,116.2087213
40.0212249,116.2759036
40.0572582,116.3327524
40.0586993,116.3356921
40.0394456,116.4061198
40.0014548,116.2417366
40.0717457,116.3078367
39.9445744,116.4685473
39.8414085,116.3815607
39.7650366,116.5085521
39.7719875,116.4898727
39.8552371,116.4137157
39.8669865,116.4552712
39.7996775,116.3276446
39.8011533,116.3300651
39.8054818,116.4458032
39.8044480,116.4548213
39.7406564,116.3395929
39.8110893,116.4624407
39.7977768,116.5146686
39.8109850,116.7716349
40.0814887,116.2998950
40.0214030,116.4119910
40.0222910,116.4111110
40.0333039,116.5207215
39.9961580,116.4596270
40.0582510,116.4110260
40.0684990,116.2268110
40.0354951,115.8962866
40.0125438,116.4762567
39.9273214,116.4586873
39.9654537,116.4715455
40.0656795,116.3160848
40.0107421,116.3543287
40.1166336,116.6468258
40.0631173,116.5703211
39.9543275,116.4433846
39.8739530,116.4339076
39.8357043,116.2986881
40.0711473,116.5485767
39.8391698,116.6639184
39.8404837,116.6625130
40.0656085,116.4075058
40.0670434,116.4075387
39.9227154,116.5218386
40.0007621,116.4145245
39.9203549,116.4466656
39.9777070,116.4833806
39.8077889,116.6399304
39.9735395,116.2853774
39.9598948,116.3994008
39.7593767,116.5562041
39.9152836,116.5038985
39.9694867,116.2679779
39.9521373,116.2709010
40.1280841,116.4783239
40.1267286,116.4762444
39.9143268,116.3677312
39.8134565,116.1234420
39.9564755,116.4760041
39.9594200,116.4915480
40.0300221,116.5224595
39.9665741,116.4783811
